x	y	showSelected1
-94.4754	34.0102	2009
-97.85	34.17	1956
-99.75	34.78	1983
-94.9	36.7	1967
-99.77	36.73	1968
-97	36.88	1978
-96.13	35.38	1999
-98.12	34.2	1954
-96.28	34.67	1993
-98.3	34.35	1996
-99.47	35.58	1983
-95.3	34.45	1953
-95.6248	35.5279	2010
-97.03	33.97	1973
-97.12	36.43	1979
-99.57	35.83	1989
-94.63	36.05	1993
-99.75	35.53	1964
-98.87	34.92	1982
-98.58	35.82	1983
-98.53	35.33	2003
-96.33	36.65	2001
-94.95	34.87	1976
-95.43	36.75	1994
-98.069	36.998	2012
-95.57	35.22	1984
-94.7	35.13	1998
-98.651	34.887	2011
-94.73	36.95	1960
-95.42	36.73	1994
-98.692	34.876	2011
-98.23	36.55	2001
-95.0767	36.6744	2009
-98.92	34.65	1954
-99.33	34.87	1957
-96.6	35.98	1957
-98.5	35.5	1955
-101.016	36.9759	2011
-94.9937	34.5429	2009
-99.55	36.58	1992
-94.9067	36.6284	2011
-98.904	34.66	2011
-95.07	36.22	1993
-94.73	33.9	1959
-99.08	35.02	1968
-99.87	36.53	2002
-97.2	35.63	2003
-97.67	34.8	1959
-94.7	35.52	1960
-99.38	36.45	1953
-98.75	36.5	1982
-95.25	35.78	1984
-97.78	36.07	1999
-98.28	34.95	1996
-97.67	36.77	1991
-97.07	35.62	1980
-123.37	44.63	1997
-123.98	45.07	1997
-118.05	45.37	1983
-122.62	45.15	2000
-117.3	45.45	2006
-122.98	44.82	1997
-121.89	42.13	2007
-124.01	45.01	2009
-123.92	46.05	1996
-116.97	44.15	1997
-122.98	44.98	1997
-117.15	45.9	1968
-121.77	42.23	1995
-121.73	42.15	2004
-122.57	45.32	2000
-122.85	45.35	2004
-123.2	44.4934	2009
-117.82	44.78	1995
-123.12	44.08	1996
-119.05	43.58	2001
-123.92	46	1998
-124.07	44.43	1984
-122.88	44.88	1997
-119.25	45.82	1995
-124.05	44.7	1996
-122.63	45.6	1972
-118.83	45.7	2002
-117.1	44.88	1996
-118.73	43.05	1995
-118.98	43.63	1997
-120.77	43.82	2001
-122.8	45	1998
-123.97	45.18	1997
-119.05	43.58	2001
-122.82	45.87	2000
-122.45	45.63	1972
-117.82	44.87	2004
-120.28	43.82	2001
-123.2	44.18	1984
-119.63	42.73	1973
-122.9	44.57	2007
-123.08	44.63	1994
-124.28	42.05	2002
-117.15	44	1997
-121.4	44.87	1970
-122.7	45.27	1998
-123.92	46	1966
-122.835	44.8643	2010
-119.88	43.48	2006
-118.63	45.78	1991
-122.9	45.03	2006
-122.93	46.08	1965
-119.15	44.88	2004
-116.97	44.03	1966
-120.77	42.97	2005
-121.33	44.15	1997
-122.77	44.98	1991
-117.25	44.3	1997
-119.708	45.419	2011
-123.92	46.17	1994
-117.53	45.578	2009
-123.23	45.02	1997
-119.15	44.65	2003
-123.93	45.58	1997
-123.35	45.22	1984
-123.02	43.92	1999
-123.18	44.85	2003
-119.27	45.75	2004
-123.22	45	1997
-122.93	46.08	1965
-122.93	45.4	1993
-124.456	42.6749	2010
-118.484	45.7252	2009
-122.88	46.05	2004
-119.67	45.83	2006
-124.28	42.05	1983
-119.75	45.43	1957
-121.33	44.1	1983
-122.03	45.47	1968
-121.15	44.63	2004
-77.92	41.25	1998
-76.07	41	1986
-79.98	41.63	2004
-75.52	41.4	1998
-77.38	40.62	2004
-74.7	40.18	1992
-78.03	40.3	1989
-76.78	41.22	2007
-77.77	41.33	1997
-75.379	39.835	2010
-80.19	41.2	2007
-76.82	41.33	2005
-74.83	40.25	1989
-78.23	40.9	1998
-76.98	39.8	1954
-80.08	41.58	2007
-76.72	39.95	1956
-75.53	40.52	1984
-76.35	41.25	1982
-79.98	40.85	2001
-79.3	40.27	1976
-75.18	41.35	1998
-80.2	39.9	1968
-76.42	40.77	1998
-79.28	41.82	1985
-75.97	41.05	1975
-75	41.48	2006
-80.35	41.33	2002
-75.67	40.48	1984
-79.5	40.58	1980
-75.73	41.33	1960
-78.0884	40.2119	2011
-77.57	40.85	1996
-78.47	40.05	2004
-75.2544	41.5591	2011
-76.18	40.13	1956
-75.7	40.47	1984
-79.12	39.82	1984
-77.53	40.93	1975
-76.67	41.03	1998
-79.15	41.65	1985
-78.5706	41.4819	2009
-75.0299	40.1013	2011
-77.4763	40.4669	2011
-80.48	41.02	2001
-75.17	41.37	2006
-80.25	41.83	1985
-76.93	39.8	2001
-76.23	40.38	2002
-77.28	40.72	1980
-77.18	41.87	2005
-76.87	40.82	1957
-76.45	40.41	2008
-75.85	41.7	1998
-75.25	40.38	1989
-79.37	41.68	1999
-77.57	40.63	1996
-75.08	39.95	1989
-80.22	41.5	1985
-77.5	39.93	2004
-76.34	41.99	2010
-77.43	39.75	1971
-80.05	41.68	1985
-75.88	39.8	1969
-80.32	39.85	1968
-78.93	41.45	1985
-80.05	41.52	2004
-77.05	40.02	1999
-79.55	39.72	1998
-78.83	39.63	1998
-74.93	39.97	1958
-78.28	40.55	1996
-75.77	41.18	2006
-75.92	40.1	1999
-75.52	40.8	1981
-79.72	41.5	2004
-76.1151	40.0112	2012
-77.78	39.77	2004
-76.4	40	1989
-77.42	40.6	2004
-77.3	39.85	2005
-77.32	39.7	2005
-78.58	40.62	1998
-76.27	40.45	1992
-76	41.42	1998
-75.58	40.12	1973
-77.83	39.88	2004
-76.28	39.98	2000
-76.7	40.78	1975
-75.7521	40.6808	2010
-77.02	40.25	2006
-76.57	40.07	1957
-78.42	40.27	1996
-80.27	39.72	1967
-76.25	40.87	1981
-76.08	40.0088	2010
-80.28	40.68	1970
-80.23	41.23	1964
-76.92	41.4	1990
-74.75	40.23	1992
-77.53	41.02	2001
-75.95	40.78	1996
-76.85	40.28	1996
-75.44	40.62	2008
-80.35	41	1977
-80.35	41.68	1985
-79.37	40.53	1980
-80.05	41.52	2002
-77.32	41.22	1985
-78.98	40.32	1981
-79.45	39.63	1998
-76.55	40.12	1990
-77.53	39.75	1996
-76.53	40.05	1963
-77.4085	41.9621	2011
-77.45	40.13	2004
-76.93	40.38	1995
-80.3954	41.7784	2010
-74.77	40.3	1989
-77.25	41.97	1983
-77.08	40.8	1992
-75.8	40.15	1953
-76.2781	40.1569	2009
-77.18	40.42	1967
-75.47	40.65	1950
-78.92	40.92	1954
-76.58	40.65	1953
-79.07	39.77	1998
-75.8	39.8	1979
-79.862	40.371	2012
-75.6	41.65	1994
-78.37	40.02	1996
-80.18	41.92	1977
-76.77	40.87	1978
-76.7	41.88	1992
-76.23	40.4	1970
-75.73	40.48	1998
-79.68	40.25	1954
-79.63	41.92	1952
-76.85	40	1965
-78.95	40.22	1975
-75.12	39.95	1989
-77.22	41.28	1998
-77.32	41.17	1996
-79.63	40.3	1998
-80	42.12	1965
-79.27	41.83	1985
-79.85	41.4	1981
-78.5232	41.2249	2009
-80.1461	42.1285	2010
-76.73	41.23	1998
-77.9693	41.7442	2011
-75.65	40.08	1975
-78.62	41.77	2003
-78.0084	40.3663	2011
-78.4	40.05	2004
-80.08	42.12	1954
-79.88	40.32	1963
-75.9553	41.5125	2009
-77.55	39.87	1994
-75.25	40.37	1997
-80.03	41.63	1980
-75.72	39.92	1992
-78.53	40.58	1980
-75.65	40.25	1998
-76.75	40.6	1950
-77.32	39.87	1996
-75.33	39.95	1993
-77.28	41.2	1996
-79.98	40.13	1976
-77.35	40.22	2004
-75.88	39.8	2010
-76.9276	41.0712	2009
-76.45	40.17	2004
-75.73	41.33	1996
-77.52	40.05	1961
-75.28	40.97	1996
-77.38	40.4	1955
-76.88	41.03	1998
-76.25	41.07	1964
-79.75	40.3	1998
-77.447	41.5162	2011
-76.92	40.25	2004
-79.87	40.17	1957
-78.83	40.48	1998
-76.92	41.45	1999
-78.67	41.9	1998
-78.98	40.05	1951
-76.43	41.75	2005
-75.2805	41.5717	2011
-75.75	39.8	1994
-77.27	40.6	2003
-77.77	40.92	1998
-78.75	41.43	1998
-77.47	40.05	1996
-76.9181	40.3705	2011
-80.4	40.62	1998
-79.68	41.2	1985
-78.98	40.6	1985
-75.62	40.1	1996
-77.2	39.87	2005
-78.65	40.65	1980
-78.9	41.1	1981
-80	41.78	1994
-79.55	40.13	1993
-79.88	40.7	1994
-77.31	40.89	2007
-78.9	40.97	1976
-79.05	39.78	2000
-79.07	40.98	1996
-80.43	41.67	2002
-77	40.17	2005
-75.13	41.37	1998
-75.17	39.95	1999
-80.28	41.92	1985
-76.78	41.77	2012
-75.75	41.37	1998
-78.62	40.37	1981
-79.53	40.18	1975
-76.1	40.73	1975
-77.57	40.62	1952
-75.77	41.33	1998
-80.28	40.62	1956
-79.5	39.87	1954
-80.27	41.22	1985
-78.87	40.07	1998
-75.18	40.05	1991
-78.65	41.05	2001
-77.6783	41.7197	2010
-79.65	41.17	1985
-76.58	40.28	2004
-76.9353	40.5547	2011
-78.87	41.57	2001
-78.561	40.2009	2012
-79.42	40.4	2006
-75.33	40.65	1983
-79.23	40.12	1998
-75.97	40.97	1968
-80.34	41.36	2010
-75.45	39.9	1973
-75.1884	40.9765	2009
-76.85	40.15	1985
-80.22	40.75	1998
-77.966	41.7307	2012
-76.72	39.95	1952
-76.83	41.08	1998
-79.67	41.75	1985
-78.23	40.68	1998
-78.92	40.33	1998
-78.92	40.38	1981
-78.65	40.5	1996
-76.73	41.28	1998
-76.8	41.4	2005
-78.68	41.48	1998
-76.85	40.97	2001
-79.13	40.4	1953
-76.85	40.17	2004
-76.48	41.38	1997
-76.72	41.45	2005
-76.25	40.03	1961
-79.11	41.76	2008
-75.87	40.87	1978
-76.93	41.25	1998
-75.28	40.97	2001
-77.6352	39.8838	2011
-78.57	41.45	1963
-76.73	41.12	1983
-78.03	41.92	1973
-76.22	41.07	1962
-79.98	40.43	2007
-77.03	40.18	1976
-76.72	40.23	2004
-76.58	41.42	1997
-75.65	40.02	1994
-76.62	39.9	1998
-78.88	41.1	1996
-79.73	40.72	1985
-77.75	40.8	1990
-79.78	41.7	1968
-76.98	39.72	1978
-76.98	40.15	1985
-79.28	40.43	1990
-77.23	39.83	1951
-76.53	39.87	2004
-76.13	40.02	2000
-76.6	40.32	1967
-75.82	39.95	1994
-80	40.85	1981
-76.9	40.46	2006
-77.1	40.57	1976
-77.12	39.75	1999
-78.47	40.65	1996
-75.62	40.07	1990
-75.73	39.8	2006
-79.73	41.75	1985
-79.47	41.43	1985
-76.58	39.67	1973
-79.17	40.8	1984
-75.12	40.92	1981
-76.22	41.07	1992
-75.93	41.79	2007
-76.5235	40.2709	2010
-77.4	40.2	1964
-76.22	41.67	1998
-79.5	41.25	1954
-76.48	41.08	2004
-75.62	39.9	1998
-80.02	40.7	1991
-75.9452	41.5256	2009
-77.2	41.28	1996
-78.47	40.02	1999
-75.73	39.95	1989
-76.5	41.62	1999
-79.2	41	1998
-79.18	40.87	1951
-75.4	41.32	1998
-75.47	40.05	1955
-77.37	41.17	1997
-76.37	41.85	1976
-76.83	41.12	1985
-76.58	41.08	1979
-76.5749	39.886	2011
-79.4	41.88	2002
-75.78	39.88	1998
-76.12	40.72	1957
-79.43	42.05	1985
-78.05	41.5	1994
-76.92	41.32	1996
-80.33	41.77	1955
-80.05	41.43	2003
-80.5	41.73	1985
-75.93	40.4	1950
-76.6224	39.8593	2012
-74.87	41.23	1998
-79.5	40.3	2004
-80.12	41.03	1990
-78.23	39.77	2004
-75.32	41.32	1998
-76.35	41.53	1974
-75.12	41.5	2010
-76.78	40.27	2004
-77.78	40.65	1989
-80.23	40.68	1975
-78.5	41.55	1985
-80.1	41.57	2001
-75.6	39.98	1997
-80.47	40.58	1990
-80.38	40.97	1991
-78.02	41.53	1997
-80.05	40.42	1979
-80.25	42.03	1977
-80.13	40.8	1978
-79.38	40.57	2002
-75.37	41.67	2010
-78.57	40.78	1998
-79.63	39.83	1980
-79.23	40.57	1981
-76.78	39.57	1978
-76.5825	40.3157	2011
-74.98	40.25	1973
-77.1011	40.6518	2011
-76.23	41.1	1989
-80.17	40.88	1954
-80.06	40.91	2008
-76.62	39.93	1993
-76.6	41.57	1999
-75.53	40.8	1996
-76.58	41.42	1997
-80.13	41.45	1992
-75.92	41.02	1985
-79.35	39.97	1998
-77.08	41.32	2003
-76.73	41.28	1998
-79.1437	40.3108	2012
-79.5	40.82	1978
-75.54	41.48	2010
-79.73	40.95	1954
-80.17	40.75	1981
-78.17	39.85	1996
-78.8	41.25	1970
-78.1767	40.2767	2011
-79.27	40.35	1997
-75.25	41.2	1998
-74.9	40.3	1962
-76	40.97	1968
-79.32	39.63	2008
-79.1	41.65	2004
-80.38	41.52	1981
-76.78	41.23	1976
-76.8	40.23	1952
-74.95	40.33	1961
-75.27	40.02	2003
-77.1	40.03	1996
-76.05	39.92	1998
-76.42	41.78	1993
-80.07	41.55	1972
-79.13	41.47	1974
-79.57	42.02	1985
-75.58	40.82	1981
-80.02	41.13	1990
-77.7506	39.8351	2012
-76.9	41.3	1966
-78.97	39.73	1998
-80.2953	42.0119	2010
-77.0011	40.282	2011
-80.08	41.3	1954
-76.3	40.07	2004
-79.31	41.71	2007
-80.33	40.67	1998
-77.13	41.5	1998
-76.35	40.47	1994
-75.6	40.5	1973
-80.12	40.28	1954
-76.5219	41.8963	2011
-79.53	39.72	2008
-77.18	40.25	2000
-76.62	41.23	2003
-77.22	39.92	1998
-77.1	40.27	1991
-78.93	40.77	2002
-76.92	40.47	2003
-80.385	41.8264	2011
-76.57	41.47	1986
-79.92	40.87	2002
-78.8	41.27	2005
-76.42	41.48	1954
-79.6218	41.7216	2010
-79.68	41.63	1950
-79.7	41.83	1979
-76.5494	40.4178	2011
-75.97	41.33	2006
-80.43	41.67	1998
-76.53	40.4	2002
-75.53	40.48	1984
-74.95	40.08	1998
-75.9065	40.7102	2011
-75.25	40.27	1956
-78.0022	41.7913	2012
-77.03	40.12	2005
-77.92	40.75	1975
-77.93	41.92	2003
-74.95	40.37	1990
-76.53	40.88	2001
-77.13	41.9	1997
-79.57	41.93	1971
-75.4	41.15	1972
-77.05	40.17	1976
-77.4509	41.4327	2011
-75.47	40.32	1960
-80.13	41.87	1994
-78.73	41.25	2001
-76.67	41.35	2000
-78.97	39.73	1998
-75.49	41.73	2011
-75.67	41.55	1998
-74.98	41.44	2010
-79.15	40.62	2002
-80.03	41.13	1986
-79.55	39.67	1971
-76.47	41.8	1951
-79.85	41.9	1997
-75.18	41.87	2002
-76.58	39.67	1973
-78.62	40.75	1994
-80.47	41.25	1954
-76.8406	40.9261	2011
-75.29	41.63	2010
-75.33	40.63	1976
-76	40.03	2001
-76.28	39.98	2004
-79.67	40.67	1998
-76.18	40.17	1975
-77.35	39.85	1996
-74.98	40.3	1983
-78.65	41.67	1985
-79.82	40.5	1977
-79.57	40.28	2011
-80.3	41.28	2002
-75.33	40.67	1973
-74.62	40.28	1962
-78.85	41.25	1978
-76.58	41.08	2002
-76.0461	40.7382	2011
-76.5552	39.8949	2011
-79.67	39.9	1986
-75.6904	40.842	2011
-80.25	41.83	2002
-79.25	41.33	2002
-78.83	40.25	1956
-80.124	40.205	2012
-76.88	40.95	1997
-79.88	41.38	2002
-79.92	40.5	1981
-75.92	40.7	1979
-76.7713	39.9709	2011
-75.8	41.57	1998
-80.03	40.45	2003
-76.32	40.77	1954
-75.89	41.01	2012
-76.82	41.72	1973
-76.8	40.9	1997
-76.95	40.03	1980
-79.18	40.5	1983
-77.78	40.7	1991
-76.4	40.1	1953
-75.45	41.78	1991
-75.88	40.43	1998
-76.08	41.95	2004
-76.88	40.95	1997
-79.98	40.43	1976
-79.58	40.12	1965
-75.85	41.12	1981
-76.9071	40.1411	2011
-74.85	40.17	1975
-75.85	41.79	2012
-71.23	41.72	2008
-71.21	41.73	2008
-71.5594	41.2042	2012
-71.37	41.77	1990
-71.77	41.85	2000
-71.43	41.82	1986
-71.78	41.87	1985
-71.58	42.03	1986
-71.58	42.03	1986
-82.47	34.67	1996
-79.77	32.78	2000
-82.2	34.72	2002
-81.6	35.3	1973
-82.95	34.6	1996
-82.72	34.53	1996
-82.42	34.7	1996
-82.11	34.216	2009
-79.88	33.92	1996
-81.77	35.17	1973
-81.4	34.23	2002
-81.03	34.92	1998
-81.78	35.03	1994
-79.55	34.22	1983
-81.5	34.93	1994
-80.06	33.8	2006
-81.73	34.27	2002
-81.2	32.98	2008
-80.47	33.73	1998
-82.43	34.7	2002
-82.143	34.17	2009
-82.355	34.168	2009
-82.5	34.38	2005
-81.13	33.53	1994
-78.5	34.95	1957
-79.93	34.03	1996
-81.5438	34.3682	2011
-82.4	33.95	2002
-81.57	33.75	2003
-82.33	34	2002
-80.45	34.37	1964
-80.08	34.08	2008
-82.7	34.58	1996
-81.47	33.41	2008
-81.77	33.82	2003
-80.14	34.09	2007
-80.83	34.35	2004
-82.3	34.62	1959
-80.0092	32.9184	2009
-81.62	34.42	2005
-82.78	34.72	1961
-82	34.88	1964
-81.68	33.3	1976
-79.57	34.68	1990
-80.67	32.37	2005
-82.8372	34.4832	2009
-79.05	33.82	2004
-79.95	32.78	2006
-80.85	33.5	1996
-81	32.5	1998
-80.93	32.23	2005
-78.98	33.9	1995
-81.05	32.9	1976
-79.38	33.23	1997
-82.07	34.4	1998
-80.6	33.64	2008
-79.3	33.37	2002
-79.92	33.4	1998
-79.9	34.68	2004
-82.501	34.168	2009
-81.73	33.85	2003
-82.25	34.4	1994
-81.635	34.805	2009
-80.53	34.32	1990
-79.85	34.52	1969
-81.17	33.9	1994
-79.65	34.12	1953
-79.77	33.85	1996
-79.65	34.7	2004
-80.43	34.37	1996
-81.97	33.57	2008
-80.93	33.43	1976
-81.05	32.93	2003
-79.85	33.63	2003
-81.17	34.27	1994
-80.838	34.789	2010
-82.07	34.35	2003
-80.68	32.4	2005
-80.27	32.58	2001
-79.3	33.37	1995
-82.362	34.262	2010
-80.8	32.99	2007
-79.47	33.37	1995
-82.63	34.95	2005
-80.87	34.18	2008
-79.62	34.73	1957
-81.17	32.12	2004
-80.3733	33.329	2012
-80.78	33.07	2003
-79.3635	33.4678	2011
-78.77	33.78	2001
-80.5	33.25	1998
-79.22	33.4	1953
-80.68	32.22	1995
-79.75	34.22	2006
-80.12	33.12	1994
-81.27	35.1	1998
-82.38	34.12	2003
-80.9	32.9	2007
-80.2	33.55	1972
-81.9	35.05	2000
-80.18	34.57	2008
-80.03	32.98	1998
-81.28	34.07	1994
-80.86	33.24	2008
-83.274	34.779	2009
-81.221	33.7222	2012
-79.15	34.02	1965
-79	33.68	1996
-79.41	34.32	2008
-80.92	32.89	2007
-81.17	33.33	2008
-81.35	33.38	2008
-82.6	34.83	1998
-81.27	35.15	1997
-80.3776	34.0256	2010
-81.77	34.38	2005
-80.97	33.82	1994
-81.5	34.18	1995
-82.48	34.83	2003
-80.4653	33.7375	2012
-80.496	33.996	2010
-81.09	34.25	2010
-80.87	33.5	1996
-79.53	34.25	2004
-81.02	34.72	1996
-79.3	34.45	1995
-79.2	34	2008
-80.5	34.05	1998
-81.82	34.98	1994
-78.88	34.15	1984
-81.53	35.18	1994
-81.1	32.28	1998
-80.98	33.52	1953
-80.25	33.6	1995
-80.93	34.02	2000
-82.63	34.1	2000
-83.2	34.7	1989
-80.0406	33.9271	2011
-79.73	34.2	1973
-80.38	34.45	2008
-82.31	33.98	2008
-79.6486	33.3584	2011
-79.78	34.77	2004
-80.78	32.3	2001
-82.02	34.55	2005
-81.42	34.27	1995
-82.2	33.8	2005
-80	32.93	2002
-82.37	34.83	1967
-81.85	34.8	1952
-80.53	33.15	1983
-80.7298	33.231	2010
-81.25	34.1	2006
-82.699	34.648	2010
-78.73	34.25	1984
-81.82	34.98	1994
-81.85	33.65	1998
-82.551	34.578	2009
-80.93	34.02	2001
-80.42	33.65	1977
-80.599	34.8007	2010
-80.48	33.88	1979
-79.77	32.78	2000
-79.4441	33.4181	2011
-80.98	34.08	1976
-81.53	34.12	1992
-79.88	32.83	2006
-80	34.43	1995
-80.55	34.1	2000
-81.92	34.17	1991
-79.96	33.53	2008
-80.69	33.24	2008
-81.094	34.8655	2011
-81.3	34.5105	2010
-80.8681	32.8875	2012
-80.96	33.12	2007
-79.77	34.2	2006
-81.263	35.142	2011
-80.45	33.52	1972
-81.05	33.52	1995
-81.15	33.65	1999
-81.95	33.52	2000
-81.73	33.85	1998
-79.95	33.25	1998
-79.5302	33.3931	2011
-79.38	33.57	1998
-80.88	35.02	1975
-79.1706	33.8541	2009
-81.39	34.28	2008
-81.3	33	1965
-79.42	33.68	2004
-80.22	33.75	2004
-81.47	34.6	1998
-81	33.38	1994
-82.975	34.519	2010
-81.97	34.92	1997
-80.95	33.4	2006
-80.8	34.48	1994
-79.48	34.35	2004
-79.43	33.73	2003
-81.73	33.55	1977
-81.82	35.25	1989
-81.83	34.12	2004
-79.1	33.47	2000
-80.97	34.3	1996
-80	34.5	1995
-81.03	34.92	2003
-80.25	33.54	2008
-79.98	32.8	1960
-81.52	34.63	1957
-79.62	33.03	1997
-79.32	34.25	1996
-81.25	34.78	1994
-79.87	33.73	1978
-80.71	34.17	2008
-81.5	35.12	1996
-81.79	33.85	2008
-80.25	33.98	2007
-81.58	33.82	2008
-79.93	33.38	1998
-81.0317	34.0709	2012
-80.07	34.73	1976
-81.28	34.2	2008
-80.92	34.42	1984
-79.68	33.92	1998
-81.12	33.22	1998
-80.42	33.28	1998
-80.55	32.67	1998
-79.2	34.08	1998
-78.88	33.7	2001
-80.08	34.72	2004
-79.5	33.17	2004
-80.33	34.3	2004
-81.65	33.7	2004
-80.93	33.22	2006
-79.8	33.97	2007
-81.23	34.93	1994
-80.9	32.24	2010
-81.53	34.8	2000
-81.33	33.88	1994
-80.22	33.77	2006
-79.65	34.52	2004
-80.35	33.1	2002
-81.43	34.05	2004
-82.27	33.9	1974
-80.18	34.47	1976
-79.62	33.08	2006
-82.27	34.78	1995
-79.78	34.06	2008
-81.02	33.1	2001
-80.83	33.92	2000
-79.77	34.62	2004
-79.95	34.2	1980
-80.87	34.43	1993
-80.67	33.37	2007
-80.96	33.22	2007
-78.95	33.92	1985
-81.1	33.62	1965
-79.33	34.32	1981
-81.7	33.95	1998
-81.48	34.22	1957
-81	34.2	1973
-79.93	32.78	2002
-81.87	34.18	1973
-81.1514	34.2768	2010
-80.95	35.1	1984
-81.68	34.9	1985
-78.85	34.13	1967
-81.78	33.83	1992
-80.47	34.4	2004
-80.58	33.18	1997
-79.73	33.88	2004
-80.82	33.6	2004
-79.92	33.37	2006
-81.5	33.68	1978
-81.73	34.92	1998
-81.37	33.73	2008
-81.48	34.62	2001
-80.84	34.58	2008
-80.5	32.82	2004
-82.42	34.45	1997
-81.3	33.35	1972
-80.23	33.03	2003
-81.8	35.18	1989
-80.92	34.72	2008
-81.45	34.33	2004
-80.05	32.98	2002
-80.85	33.07	1994
-80.98	34.37	2004
-80.58	32.83	2001
-79.77	34.07	1999
-79.88	32.83	2006
-80.3	32.67	2006
-82.45	34.82	1989
-82.065	34.681	2010
-80.2	34.25	1966
-81.18	33.23	1994
-80.89	34.46	2008
-81.25	34.03	1957
-79.1	34.47	1963
-81.4347	34.0402	2010
-79.5	34.67	1984
-81.82	35.1	1990
-79.82	34.62	1984
-81.98	34.28	1973
-80.13	33.92	1963
-82.38	34.98	1973
-82.37	34.72	1980
-80.45	32.52	1998
-81.69	33.82	2008
-80.5	33.71	2008
-80.35	33.78	2004
-83.07	34.63	1997
-81.62	33.83	1996
-79.13	33.88	2007
-79.2	33.98	1999
-81.03	33.3	2006
-78.88	33.68	1964
-81	33.35	1982
-80.2476	33.8854	2011
-81.5	34.23	2008
-81.07	32.92	1982
-79.92	34.27	2006
-80.78	33.58	1990
-80.17	33.3	1965
-80.6	34.32	1996
-80.67	34.22	2006
-80.6633	33.5335	2012
-81.1	34.33	2006
-78.8	33.9	1965
-79.3888	34.49	2011
-80.87	33.33	1983
-79.95	32.78	2006
-81.9	35.17	1994
-79.75	34.3	2004
-82.583	34.863	2010
-82.38	34.73	2008
-81.24	33.8	2008
-81.5	35.12	1995
-80.49	34.51	2008
-81.75	33.62	1998
-81.13	33.32	1951
-81.82	33.73	1998
-82.35	34.4	1973
-82.35	34.88	1990
-79.37	33.48	2008
-80.238	33.61	2009
-83.13	34.72	2004
-79.05	33.83	1997
-80.38	33.72	2004
-81.43	33.1	2009
-81.8	35.02	1969
-82.43	34.87	1973
-81.62	33.8	2008
-80.33	33.58	1995
-81.12	32.87	2000
-80.13	34.43	1982
-80.17	33.63	1996
-81.1692	34.4012	2009
-81.45	33.62	2008
-80.53	32.3	1995
-81.9475	34.2581	2009
-80.68	32.35	2004
-82.37	34.3	1998
-81.63	34.27	2005
-82.57	34.83	1993
-81.72	34.42	2008
-80.15	33.02	2006
-81.5	34.97	1989
-80.52	34.22	2006
-79.63	33	2006
-80.78	33.87	2004
-79.83	32.77	1997
-82.87	34.59	2008
-81.62	34.72	1992
-79.93	32.78	1966
-81.63	35.03	2004
-79.77	34.13	1967
-81.18	33.12	1999
-82.17	33.65	1998
-80.73	32.47	1994
-79.77	33.07	1999
-79.27	34.28	1981
-79.9093	33.3973	2011
-81.17	33.1	1999
-82.03	34.45	1990
-81.25	34.9	1985
-80.4	33.45	1998
-81.49	33.1	2009
-82.0057	33.6458	2010
-82.72	34.3	2004
-80.75	33.87	2001
-80.85	33.62	2004
-80.78	33.65	2004
-81.676	33.161	2009
-80.03	33.45	2004
-80.88	32.8	2004
-81.62	34.33	1975
-81.12	34.62	1975
-81	33.38	1996
-79.97	34.82	1982
-81.2	34.38	2004
-81.33	34.35	2000
-82.8	34.5	2005
-81.75	34.38	1995
-81.12	33.9	1995
-81.07	32.27	2004
-80.82	33.52	1995
-81.05	33.52	1976
-82.15	34.53	2007
-80.78	32.85	2006
-80.55	34.3	1997
-78.95	34.97	1969
-82.75	34.63	2004
-79.87	34.3	1964
-81.9926	34.2483	2011
-81.77	34.15	2004
-80.01	32.68	2008
-79.65	33.5	2008
-80.018	34.267	2010
-78.88	34.93	1984
-82.88	34.7	1993
-81.33	34.17	1973
-80.15	33.58	1998
-78.33	35.27	1963
-80.58	34.6	1984
-79.43	34.68	1984
-80.68	33.75	2004
-81.5	35.12	1990
-80.98	33.28	1999
-81.633	33.12	2009
-82.55	34.1	2003
-79.88	34.45	1999
-82.03	33.6	1999
-79.08	34.2	1982
-79.38	34.22	1995
-83.15	34.77	1998
-82.53	34.75	2003
-81.03	33.72	1983
-82.4	35.103	2010
-81.6691	34.2447	2011
-81.95	34.35	2006
-82.52	34.73	2003
-82.18	34.02	1995
-81.05	33.97	1995
-81.18	33.95	1995
-81.63	33.35	1991
-81.12	34.08	1972
-82.97	34.67	1989
-82.32	34.4	1997
-81.68	33.48	2000
-80.82	32.5	2006
-80.93	34	1997
-82.81	34.83	2008
-82.25	34.27	1973
-81.5	35.12	1994
-80.78	33.88	1980
-80.97	34.18	1965
-81.85	34.37	2004
-79.5	34.67	1969
-80.92	33.2	1961
-81.2	34.6	2008
-83.211	34.752	2010
-79.3	34.23	1961
-81.27	34.75	1998
-82.93	34.95	1973
-82.03	34.86	2007
-82.25	34.85	1969
-82.25	33.95	2003
-81.07	33.53	1998
-82.38	35	1975
-81.42	33.3	1999
-79.65	33.55	1998
-80.52	34.25	2004
-80.48	33.48	2006
-80.6386	33.7418	2011
-79.28	34.33	1955
-79.75	34.02	1999
-82.97	34.68	2004
-81.7	34.38	2004
-78.8	34.17	1967
-80.18	33.02	2006
-80.43	34.33	1969
-80.35	33.13	2004
-79.83	34.5	2004
-81.53	34.78	2004
-79.88	34.28	2004
-83.03	34.87	2000
-82.23	34.27	1998
-80.75	32.22	2004
-80.17	33.32	2006
-80.91	34.49	2008
-82.55	34.87	1990
-83.02	34.85	1994
-79.88	34.43	1999
-81.03	34.05	1995
-81.92	35.1	1985
